WAP001,WAP002,WAP003,WAP017,WAP019,WAP021,WAP022,WAP023,WAP024,WAP025,WAP026,WAP027,WAP028,WAP029,WAP034,WAP036,WAP046,WAP047,WAP048,WAP057,WAP058,WAP060,WAP061,WAP062,WAP064,WAP066,WAP067,WAP068,WAP069,WAP075,WAP076,WAP077,WAP078,WAP081,WAP082,WAP083,WAP084,WAP085,WAP086,WAP087,WAP088,WAP092,WAP100,WAP103,WAP136,WAP139,WAP141,WAP147,WAP148,WAP149,WAP151,WAP152,WAP154,WAP155,WAP171,WAP172,WAP173,WAP180,WAP181,WAP182,WAP183,WAP184,WAP185,WAP190,WAP191,WAP192,WAP194,WAP195,WAP196,WAP200,WAP204,WAP205,WAP206,WAP209,WAP210,WAP211,WAP212,WAP213,WAP214,WAP215,WAP222,WAP227,WAP228,WAP229,WAP231,WAP232,WAP233,WAP234,WAP248,WAP258,WAP259,WAP260,WAP262,WAP263,WAP265,WAP266,WAP267,WAP268,WAP270,WAP271,WAP272,WAP277,WAP279,WAP280,WAP285,WAP286,WAP293,WAP294,WAP295,WAP305,WAP312,WAP313,WAP314,WAP315,WAP319,WAP327,WAP347,WAP348,WAP349,WAP351,WAP352,WAP353,WAP360,WAP361,WAP362,WAP363,WAP364,WAP365,WAP367,WAP368,WAP369,WAP370,WAP372,WAP373,WAP374,WAP375,WAP379,WAP380,WAP381,WAP382,WAP383,WAP384,WAP385,WAP386,WAP387,WAP400,WAP402,WAP412,WAP415,WAP416,WAP417,WAP425,WAP426,WAP430,WAP442,WAP447,WAP456,WAP459,WAP460,WAP461,WAP462,WAP466,WAP468,WAP469,WAP474,WAP475,WAP484,WAP485,WAP486,WAP494,WAP497,WAP498,WAP499,WAP500,WAP504,WAP505,WAP506,WAP511,WAP513,WAP514,WAP515,WAP516,WAP517,WAP520,WAP528,WAP530,WAP531,WAP532,WAP533,WAP534,WAP537,WAP548,WAP555,WAP556,WAP557,WAP558,WAP560,WAP565,WAP567,WAP568,WAP572,WAP573,WAP577,WAP578,WAP579,WAP580,Pos_x,Pos_y
-66,-67,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-78,100,100,100,100,100,100,100,100,100,100,100,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-75,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,-88,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-84,-90,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,-67,-88,-83,-88,100,100,100,-87,100,100,-84,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,100,100,100,100,75.6818,20.1491
-66,-67,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-78,100,100,100,100,100,100,100,100,100,100,100,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-75,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,-88,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-84,-90,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,-67,-88,-83,-88,100,100,100,-87,100,100,-84,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,100,100,100,100,75.6818,20.1491
-65,-64,-65,100,100,100,100,100,-87,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-74,100,100,100,100,100,100,100,100,100,100,100,-76,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-82,100,100,100,100,100,100,100,100,100,100,100,100,-83,-82,-83,100,100,100,100,-81,100,100,100,-85,-82,100,100,100,100,100,100,100,-86,100,-86,100,100,100,-79,100,100,-88,-88,-90,100,-88,100,100,100,100,100,100,100,-83,-91,100,100,100,100,-88,100,100,100,-84,100,100,-78,100,100,100,100,100,100,100,100,100,100,-78,100,100,-88,100,100,100,100,100,100,100,-70,-83,-85,-89,100,100,100,100,100,100,-84,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-88,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,72.9793,18.8703
-65,-64,-65,100,100,100,100,100,-87,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-74,100,100,100,100,100,100,100,100,100,100,100,-76,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-82,100,100,100,100,100,100,100,100,100,100,100,100,-83,-82,-83,100,100,100,100,-81,100,100,100,-85,-82,100,100,100,100,100,100,100,-86,100,-86,100,100,100,-79,100,100,-88,-88,-90,100,-88,100,100,100,100,100,100,100,-83,-91,100,100,100,100,-88,100,100,100,-84,100,100,-78,100,100,100,100,100,100,100,100,100,100,-78,100,100,-88,100,100,100,100,100,100,100,-70,-83,-85,-89,100,100,100,100,100,100,-84,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-88,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,72.9793,18.8703
-65,-64,-65,100,100,100,100,100,-87,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-74,100,100,100,100,100,100,100,100,100,100,100,-76,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-82,100,100,100,100,100,100,100,100,100,100,100,100,-83,-82,-83,100,100,100,100,-81,100,100,100,-85,-82,100,100,100,100,100,100,100,-86,100,-86,100,100,100,-79,100,100,-88,-88,-90,100,-88,100,100,100,100,100,100,100,-83,-91,100,100,100,100,-88,100,100,100,-84,100,100,-78,100,100,100,100,100,100,100,100,100,100,-78,100,100,-88,100,100,100,100,100,100,100,-70,-83,-85,-89,100,100,100,100,100,100,-84,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-88,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,72.9793,18.8703
-59,-59,-58,100,100,100,100,100,100,-87,100,-89,-88,-88,100,-87,-88,100,100,100,100,-86,-85,-88,100,100,100,100,100,100,-80,-81,-80,100,100,100,100,100,100,100,100,-85,100,100,-76,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-88,-87,100,100,100,100,-90,100,100,100,100,100,100,100,-79,-78,-81,100,100,100,100,-81,100,100,100,-79,-81,-87,100,100,100,100,100,100,-80,100,-86,100,100,-84,-84,-85,100,-88,-88,100,100,100,100,100,100,100,100,100,-90,100,-91,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,-83,100,-85,-87,-85,100,100,100,100,100,100,-66,-84,-88,-85,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,100,100,100,100,69.7627,17.6179
-62,-61,-61,100,100,100,100,100,100,-87,100,-89,-88,-86,100,-87,-88,100,100,100,100,-86,-85,-88,100,100,100,100,100,100,-78,-81,-80,100,100,100,100,100,100,100,100,-85,100,100,-82,-82,100,100,100,100,100,-88,-88,-89,100,100,100,100,100,-83,100,100,100,100,100,100,-85,-88,-83,100,100,100,100,-88,100,100,100,100,100,100,100,-79,-78,-81,100,100,100,100,-84,100,100,100,-79,-81,-87,100,100,100,100,100,100,-80,100,100,100,100,-75,-84,-85,100,-85,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,-85,100,100,-90,100,100,100,100,-73,100,100,100,100,-84,-87,100,100,100,100,-72,100,-88,-93,-84,100,100,100,100,100,100,-71,-84,-87,-85,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,-83,100,100,100,-83,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-73,100,100,100,100,69.7627,17.6179
-62,-61,-61,100,100,100,100,100,100,-87,100,-89,-88,-86,100,-87,-88,100,100,100,100,-86,-85,-88,100,100,100,100,100,100,-78,-81,-80,100,100,100,100,100,100,100,100,-85,100,100,-82,-82,100,100,100,100,100,-88,-88,-89,100,100,100,100,100,-83,100,100,100,100,100,100,-85,-88,-83,100,100,100,100,-88,100,100,100,100,100,100,100,-79,-78,-81,100,100,100,100,-84,100,100,100,-79,-81,-87,100,100,100,100,100,100,-80,100,100,100,100,-75,-84,-85,100,-85,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,-85,100,100,-90,100,100,100,100,-73,100,100,100,100,-84,-87,100,100,100,100,-72,100,-88,-93,-84,100,100,100,100,100,100,-71,-84,-87,-85,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,-83,100,100,100,-83,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-73,100,100,100,100,69.7627,17.6179
-62,-61,-61,100,100,100,100,100,100,-87,100,-89,-88,-86,100,-87,-88,100,100,100,100,-86,-85,-88,100,100,100,100,100,100,-78,-81,-80,100,100,100,100,100,100,100,100,-85,100,100,-82,-82,100,100,100,100,100,-88,-88,-89,100,100,100,100,100,-83,100,100,100,100,100,100,-85,-88,-83,100,100,100,100,-88,100,100,100,100,100,100,100,-79,-78,-81,100,100,100,100,-84,100,100,100,-79,-81,-87,100,100,100,100,100,100,-80,100,100,100,100,-75,-84,-85,100,-85,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,-85,100,100,-90,100,100,100,100,-73,100,100,100,100,-84,-87,100,100,100,100,-72,100,-88,-93,-84,100,100,100,100,100,100,-71,-84,-87,-85,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,-83,100,100,100,-83,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-73,100,100,100,100,69.7627,17.6179
-64,-64,-65,100,100,100,100,100,100,100,100,100,100,-86,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-77,100,100,100,100,100,100,100,100,-84,100,100,-83,-85,100,100,100,100,100,-88,-85,-89,100,100,100,100,100,-83,100,100,100,100,100,100,-83,-80,-81,100,100,100,100,-88,100,-89,-90,100,100,100,100,-78,-76,-78,100,-87,-86,100,-85,100,100,100,-86,-88,-80,100,100,100,100,100,100,-84,100,-88,100,100,-78,100,-79,100,-85,100,-89,100,-90,100,100,100,100,-88,100,-87,-86,100,100,100,100,-85,100,-87,-90,100,100,100,100,-68,100,100,100,100,-84,-89,100,100,100,100,-72,100,-86,-86,-85,100,100,100,100,100,100,-67,-83,-83,-84,100,100,100,-88,100,100,100,100,100,100,100,100,-85,100,100,100,-83,100,100,100,-83,100,-85,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-76,-73,100,100,100,100,66.9283,17.4466
-64,-64,-65,100,100,100,100,100,100,100,100,100,100,-86,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-77,100,100,100,100,100,100,100,100,-84,100,100,-83,-85,100,100,100,100,100,-88,-85,-89,100,100,100,100,100,-83,100,100,100,100,100,100,-83,-80,-81,100,100,100,100,-88,100,-89,-90,100,100,100,100,-78,-76,-78,100,-87,-86,100,-85,100,100,100,-86,-88,-80,100,100,100,100,100,100,-84,100,-88,100,100,-78,100,-79,100,-85,100,-89,100,-90,100,100,100,100,-88,100,-87,-86,100,100,100,100,-85,100,-87,-90,100,100,100,100,-68,100,100,100,100,-84,-89,100,100,100,100,-72,100,-86,-86,-85,100,100,100,100,100,100,-67,-83,-83,-84,100,100,100,-88,100,100,100,100,100,100,100,100,-85,100,100,100,-83,100,100,100,-83,100,-85,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-76,-73,100,100,100,100,66.9283,17.4466
-64,-64,-65,100,100,100,100,100,100,100,100,100,100,-86,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-77,100,100,100,100,100,100,100,100,-84,100,100,-83,-85,100,100,100,100,100,-88,-85,-89,100,100,100,100,100,-83,100,100,100,100,100,100,-83,-80,-81,100,100,100,100,-88,100,-89,-90,100,100,100,100,-78,-76,-78,100,-87,-86,100,-85,100,100,100,-86,-88,-80,100,100,100,100,100,100,-84,100,-88,100,100,-78,100,-79,100,-85,100,-89,100,-90,100,100,100,100,-88,100,-87,-86,100,100,100,100,-85,100,-87,-90,100,100,100,100,-68,100,100,100,100,-84,-89,100,100,100,100,-72,100,-86,-86,-85,100,100,100,100,100,100,-67,-83,-83,-84,100,100,100,-88,100,100,100,100,100,100,100,100,-85,100,100,100,-83,100,100,100,-83,100,-85,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-76,-73,100,100,100,100,66.9283,17.4466
-75,-69,-69,100,100,100,100,100,100,100,100,100,-89,100,100,-91,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,-80,-83,-79,100,100,100,100,100,100,100,-88,-84,100,100,-82,-87,100,100,100,100,100,-85,-85,-83,100,100,100,100,100,100,100,100,100,100,100,100,-85,-87,-87,100,100,100,100,-88,100,-89,-90,-90,100,100,100,-76,-73,-76,100,100,100,100,-84,100,100,100,-86,-81,-85,100,100,100,100,100,100,-88,100,100,100,100,-84,100,-89,100,100,100,100,100,100,100,100,100,100,-88,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,100,100,-89,-81,-79,100,100,100,100,100,100,-87,-87,-84,100,100,100,100,100,100,-66,-78,-80,-78,100,100,100,-86,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,63.5008,17.262
-75,-69,-69,100,100,100,100,100,100,100,100,100,-89,100,100,-91,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,-80,-83,-79,100,100,100,100,100,100,100,-88,-84,100,100,-82,-87,100,100,100,100,100,-85,-85,-83,100,100,100,100,100,100,100,100,100,100,100,100,-85,-87,-87,100,100,100,100,-88,100,-89,-90,-90,100,100,100,-76,-73,-76,100,100,100,100,-84,100,100,100,-86,-81,-85,100,100,100,100,100,100,-88,100,100,100,100,-84,100,-89,100,100,100,100,100,100,100,100,100,100,-88,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,100,100,-89,-81,-79,100,100,100,100,100,100,-87,-87,-84,100,100,100,100,100,100,-66,-78,-80,-78,100,100,100,-86,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,63.5008,17.262
-75,-69,-69,100,100,100,100,100,100,100,100,100,-89,100,100,-91,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,-80,-83,-79,100,100,100,100,100,100,100,-88,-84,100,100,-82,-87,100,100,100,100,100,-85,-85,-83,100,100,100,100,100,100,100,100,100,100,100,100,-85,-87,-87,100,100,100,100,-88,100,-89,-90,-90,100,100,100,-76,-73,-76,100,100,100,100,-84,100,100,100,-86,-81,-85,100,100,100,100,100,100,-88,100,100,100,100,-84,100,-89,100,100,100,100,100,100,100,100,100,100,-88,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,100,100,-89,-81,-79,100,100,100,100,100,100,-87,-87,-84,100,100,100,100,100,100,-66,-78,-80,-78,100,100,100,-86,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,63.5008,17.262
-69,-67,-71,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-83,-84,-82,100,100,100,100,100,100,100,100,100,100,100,-86,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-84,-87,100,100,100,-87,-88,100,100,100,100,100,100,100,-73,-73,-72,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-81,100,100,-83,100,100,100,100,100,100,100,100,-81,-86,-87,-80,-83,100,100,100,-85,-81,100,100,100,100,100,100,-71,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-83,-82,100,100,100,100,100,100,100,-88,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,-88,100,100,100,60.4423,17.3675
-69,-67,-71,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-83,-84,-82,100,100,100,100,100,100,100,100,100,100,100,-86,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-84,-87,100,100,100,-87,-88,100,100,100,100,100,100,100,-73,-73,-72,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-81,100,100,-83,100,100,100,100,100,100,100,100,-81,-86,-87,-80,-83,100,100,100,-85,-81,100,100,100,100,100,100,-71,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-83,-82,100,100,100,100,100,100,100,-88,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,-88,100,100,100,60.4423,17.3675
-69,-67,-71,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-83,-84,-82,100,100,100,100,100,100,100,100,100,100,100,-86,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-84,-87,100,100,100,-87,-88,100,100,100,100,100,100,100,-73,-73,-72,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,-81,100,100,-83,100,100,100,100,100,100,100,100,-81,-86,-87,-80,-83,100,100,100,-85,-81,100,100,100,100,100,100,-71,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-83,-82,100,100,100,100,100,100,100,-88,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-85,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,-88,100,100,100,60.4423,17.3675
-83,-76,-81,100,100,100,100,-85,-85,100,100,100,100,-90,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-87,-86,-82,100,100,100,100,100,100,100,100,100,100,100,-86,-86,100,-78,-78,100,100,-81,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,-87,100,100,100,-87,-88,100,100,100,-89,-84,-84,100,-73,-79,-72,100,100,100,-85,-86,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-81,100,100,100,100,100,100,100,100,100,100,-71,-71,-73,-84,100,-87,-88,-88,100,-81,100,100,100,100,100,100,-75,100,100,100,-83,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-67,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-78,-80,100,100,100,100,57.2257,17.2884
-83,-76,-81,100,100,100,100,-85,-85,100,100,100,100,-90,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-87,-86,-82,100,100,100,100,100,100,100,100,100,100,100,-86,-86,100,-78,-78,100,100,-81,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,-87,100,100,100,-87,-88,100,100,100,-89,-84,-84,100,-73,-79,-72,100,100,100,-85,-86,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-81,100,100,100,100,100,100,100,100,100,100,-71,-71,-73,-84,100,-87,-88,-88,100,-81,100,100,100,100,100,100,-75,100,100,100,-83,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-67,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-78,-80,100,100,100,100,57.2257,17.2884
-83,-76,-81,100,100,100,100,-85,-85,100,100,100,100,-90,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-87,-86,-82,100,100,100,100,100,100,100,100,100,100,100,-86,-86,100,-78,-78,100,100,-81,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,-87,100,100,100,-87,-88,100,100,100,-89,-84,-84,100,-73,-79,-72,100,100,100,-85,-86,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-81,100,100,100,100,100,100,100,100,100,100,-71,-71,-73,-84,100,-87,-88,-88,100,-81,100,100,100,100,100,100,-75,100,100,100,-83,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-67,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-78,-80,100,100,100,100,57.2257,17.2884
-79,-76,-78,100,100,100,-89,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,-68,100,100,-86,-84,100,-83,-83,-84,100,-81,-83,-84,100,100,100,100,100,100,100,100,100,-84,-87,-84,-90,100,100,100,100,100,100,100,100,100,100,-87,-84,-84,100,-77,-79,-79,100,100,-82,-81,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,-83,-81,100,-87,100,100,100,100,100,100,100,100,-73,-71,-71,-82,-81,100,100,100,-79,100,-85,-86,100,100,100,100,-75,100,100,100,100,100,-84,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,-61,-74,-72,-74,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,-80,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,54.2464,17.2884
-79,-76,-78,100,100,100,-89,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,-68,100,100,-86,-84,100,-83,-83,-84,100,-81,-83,-84,100,100,100,100,100,100,100,100,100,-84,-87,-84,-90,100,100,100,100,100,100,100,100,100,100,-87,-84,-84,100,-77,-79,-79,100,100,-82,-81,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,-83,-81,100,-87,100,100,100,100,100,100,100,100,-73,-71,-71,-82,-81,100,100,100,-79,100,-85,-86,100,100,100,100,-75,100,100,100,100,100,-84,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,-61,-74,-72,-74,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,-80,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,54.2464,17.2884
-79,-76,-78,100,100,100,-89,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,-68,100,100,-86,-84,100,-83,-83,-84,100,-81,-83,-84,100,100,100,100,100,100,100,100,100,-84,-87,-84,-90,100,100,100,100,100,100,100,100,100,100,-87,-84,-84,100,-77,-79,-79,100,100,-82,-81,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,-83,-81,100,-87,100,100,100,100,100,100,100,100,-73,-71,-71,-82,-81,100,100,100,-79,100,-85,-86,100,100,100,100,-75,100,100,100,100,100,-84,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,-61,-74,-72,-74,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,-80,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,54.2464,17.2884
-80,-82,-81,100,100,100,-89,-88,-89,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,-87,-87,100,100,100,100,-65,100,100,-90,-90,100,-76,-68,-75,100,100,100,-84,100,100,100,100,100,100,100,100,100,-84,-77,-78,100,100,100,100,100,100,100,100,100,100,100,-82,-80,-80,100,-87,-88,-79,100,-82,-80,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-83,100,-89,100,100,100,100,100,100,100,100,-81,-76,-79,-82,-81,-85,-86,-86,100,100,-85,-86,100,100,100,100,-82,100,100,100,100,100,-92,100,100,100,100,-89,100,100,100,100,100,100,-71,100,100,100,-61,-71,-71,-74,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-80,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-88,100,100,100,100,51.2452,17.0834
-80,-82,-81,100,100,100,-89,-88,-89,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,-87,-87,100,100,100,100,-65,100,100,-90,-90,100,-76,-68,-75,100,100,100,-84,100,100,100,100,100,100,100,100,100,-84,-77,-78,100,100,100,100,100,100,100,100,100,100,100,-82,-80,-80,100,-87,-88,-79,100,-82,-80,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-83,100,-89,100,100,100,100,100,100,100,100,-81,-76,-79,-82,-81,-85,-86,-86,100,100,-85,-86,100,100,100,100,-82,100,100,100,100,100,-92,100,100,100,100,-89,100,100,100,100,100,100,-71,100,100,100,-61,-71,-71,-74,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-80,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-88,100,100,100,100,51.2452,17.0834
-80,-82,-81,100,100,100,-89,-88,-89,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,-87,-87,100,100,100,100,-65,100,100,-90,-90,100,-76,-68,-75,100,100,100,-84,100,100,100,100,100,100,100,100,100,-84,-77,-78,100,100,100,100,100,100,100,100,100,100,100,-82,-80,-80,100,-87,-88,-79,100,-82,-80,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-83,100,-89,100,100,100,100,100,100,100,100,-81,-76,-79,-82,-81,-85,-86,-86,100,100,-85,-86,100,100,100,100,-82,100,100,100,100,100,-92,100,100,100,100,-89,100,100,100,100,100,100,-71,100,100,100,-61,-71,-71,-74,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-80,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-88,100,100,100,100,51.2452,17.0834
