WAP005,WAP011,WAP012,WAP018,WAP059,WAP060,WAP061,WAP062,WAP063,WAP064,WAP065,WAP066,WAP067,WAP068,WAP069,WAP070,WAP073,WAP074,WAP077,WAP078,WAP082,WAP083,WAP084,WAP085,WAP087,WAP096,WAP097,WAP098,WAP099,WAP107,WAP108,WAP109,WAP110,WAP113,WAP114,WAP115,WAP116,WAP117,WAP118,WAP121,WAP122,WAP127,WAP128,WAP131,WAP132,WAP138,WAP139,WAP140,WAP141,WAP144,WAP145,WAP146,WAP147,WAP157,WAP176,WAP177,WAP180,WAP181,WAP187,WAP188,WAP189,WAP196,WAP199,WAP200,WAP203,WAP204,WAP213,WAP216,WAP218,WAP228,WAP229,WAP230,WAP232,WAP233,WAP234,WAP235,WAP236,WAP237,WAP248,WAP249,WAP258,WAP260,WAP261,WAP274,WAP277,WAP279,WAP282,WAP284,WAP286,WAP315,WAP329,WAP332,WAP335,WAP338,WAP340,WAP342,WAP369,WAP371,WAP372,WAP386,WAP389,WAP391,WAP394,WAP398,WAP418,WAP422,WAP428,WAP430,WAP432,WAP435,WAP436,WAP439,WAP449,WAP450,WAP453,WAP455,WAP456,WAP457,WAP460,WAP461,WAP464,WAP465,WAP467,WAP471,WAP472,WAP473,WAP476,WAP478,WAP479,WAP480,WAP481,WAP483,WAP484,WAP486,WAP489,WAP495,WAP496,WAP501,WAP502,WAP503,WAP504,WAP506,WAP507,WAP509,WAP511,WAP512,WAP516,WAP517,WAP518,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
-105,-105,-105,-105,-105,-105,-85,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-84,-105,-105,-87,-85,-105,-105,-105,-72,-73,-105,-105,-105,-105,-105,-105,-105,-105,-54,-53,-105,-105,-74,-76,-82,-85,-87,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-92,-105,-105,-105,-89,-88,-95,-105,-89,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-81,-72,-81,-75,-105,-105,-89,-105,-105,-83,-105,-79,-75,-105,-7308.86950000003,4864814.4614999965,2,2,117,2,14,7,1371715759
-105,-105,-105,-105,-88,-88,-90,-90,-105,-105,-105,-105,-105,-105,-87,-87,-88,-87,-85,-85,-79,-78,-87,-83,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-81,-105,-91,-89,-89,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-87,-105,-94,-85,-105,-89,-105,-105,-105,-105,-105,-105,-105,-95,-89,-105,-7316.963899999857,4864795.236500002,2,2,139,2,14,7,1371716105
-105,-105,-105,-105,-105,-105,-83,-81,-105,-105,-105,-105,-105,-105,-105,-87,-105,-92,-85,-89,-105,-105,-87,-86,-94,-105,-105,-72,-73,-105,-105,-105,-105,-105,-105,-105,-105,-53,-54,-105,-105,-80,-78,-83,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-95,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-89,-87,-105,-105,-105,-105,-105,-105,-83,-79,-83,-78,-105,-105,-86,-105,-105,-90,-105,-84,-78,-105,-7312.662200000137,4864807.624899998,2,2,136,2,14,7,1371715981
-105,-88,-105,-105,-105,-105,-81,-82,-105,-105,-105,-105,-105,-105,-86,-84,-91,-105,-83,-85,-105,-86,-86,-83,-105,-105,-105,-84,-84,-105,-105,-105,-105,-105,-105,-105,-105,-56,-55,-105,-105,-82,-82,-105,-87,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-87,-87,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-91,-105,-105,-83,-85,-81,-105,-105,-105,-105,-105,-105,-92,-105,-84,-86,-105,-7315.743400000036,4864802.071500003,2,2,137,2,14,7,1371716016
-105,-105,-105,-105,-105,-87,-77,-77,-105,-105,-105,-105,-105,-105,-88,-86,-105,-105,-86,-85,-105,-83,-105,-105,-90,-105,-87,-85,-85,-105,-105,-105,-105,-105,-105,-105,-105,-56,-56,-105,-105,-79,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-87,-105,-105,-94,-105,-105,-105,-105,-84,-83,-105,-105,-105,-105,-105,-90,-105,-105,-90,-105,-7312.981300000101,4864798.747699998,2,2,138,2,14,7,1371716057
-105,-86,-105,-105,-105,-105,-85,-80,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-86,-105,-105,-86,-92,-105,-105,-105,-77,-77,-105,-105,-105,-105,-105,-105,-105,-105,-53,-54,-105,-105,-84,-84,-105,-105,-89,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-91,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-90,-105,-105,-85,-80,-85,-80,-105,-105,-105,-105,-105,-91,-105,-105,-81,-105,-7312.662200000137,4864807.624899998,2,2,136,2,14,7,1371715941
-105,-105,-105,-105,-86,-105,-90,-90,-105,-105,-90,-93,-105,-105,-88,-89,-87,-89,-87,-86,-87,-87,-85,-84,-92,-87,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-72,-105,-90,-89,-88,-105,-87,-105,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-87,-90,-79,-105,-82,-105,-88,-105,-105,-105,-91,-105,-105,-80,-105,-7317.526099998504,4864794.559299998,2,2,140,2,14,7,1371716163
-105,-105,-105,-105,-85,-85,-90,-90,-87,-105,-88,-89,-105,-105,-87,-87,-105,-105,-84,-85,-82,-105,-88,-87,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-74,-105,-105,-86,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-44,-105,-86,-105,-78,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-7317.526099998504,4864794.559299998,2,2,140,2,14,7,1371716123
-105,-105,-105,-105,-105,-105,-89,-88,-105,-105,-91,-93,-105,-105,-86,-86,-87,-105,-85,-83,-105,-87,-84,-87,-87,-86,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-73,-105,-105,-105,-105,-88,-91,-105,-105,-105,-105,-86,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-80,-105,-82,-87,-105,-105,-105,-105,-105,-105,-105,-80,-105,-7317.526099998504,4864794.559299998,2,2,140,2,14,7,1371716213
-105,-105,-105,-105,-105,-88,-92,-91,-105,-105,-105,-105,-105,-105,-91,-89,-105,-105,-83,-82,-89,-88,-105,-105,-95,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-81,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-92,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-7313.065520714968,4864792.170037955,2,2,139,1,14,7,1371716230
-105,-105,-105,-105,-105,-87,-86,-87,-88,-105,-86,-84,-105,-105,-105,-105,-105,-105,-81,-82,-84,-82,-81,-80,-91,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-68,-68,-105,-105,-77,-78,-74,-74,-85,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-105,-79,-105,-105,-76,-105,-62,-83,-63,-105,-105,-105,-105,-105,-87,-105,-105,-62,-105,-7324.080699998885,4864817.717,2,2,132,2,14,7,1371716442
-105,-90,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-79,-105,-105,-86,-81,-105,-105,-105,-72,-72,-105,-105,-105,-105,-105,-105,-105,-105,-54,-56,-105,-105,-74,-73,-79,-79,-83,-85,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-73,-68,-73,-68,-105,-105,-105,-105,-105,-75,-105,-73,-68,-105,-7318.341099999845,4864814.532499999,2,2,133,2,14,7,1371716383
-105,-105,-105,-105,-105,-105,-85,-88,-90,-105,-84,-84,-105,-105,-87,-88,-89,-89,-83,-83,-79,-105,-86,-84,-105,-105,-105,-83,-82,-105,-105,-105,-105,-105,-105,-105,-105,-61,-57,-105,-105,-82,-81,-81,-82,-87,-105,-105,-105,-81,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-78,-77,-64,-77,-65,-105,-105,-105,-105,-105,-84,-105,-76,-64,-105,-7325.23409999907,4864818.356799997,2,2,131,2,14,7,1371716463
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-87,-105,-105,-84,-86,-105,-105,-87,-86,-105,-105,-105,-76,-75,-105,-105,-105,-105,-105,-105,-105,-105,-56,-58,-105,-105,-80,-80,-80,-80,-89,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-82,-76,-63,-77,-63,-105,-105,-105,-105,-105,-79,-105,-77,-63,-105,-7316.867199998349,4864813.714900002,2,2,134,2,14,7,1371716359
-105,-105,-85,-105,-105,-105,-89,-105,-105,-105,-92,-88,-105,-105,-83,-85,-91,-105,-81,-82,-83,-105,-84,-83,-93,-105,-105,-73,-71,-105,-105,-105,-105,-105,-105,-105,-105,-54,-56,-105,-105,-74,-75,-80,-81,-87,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-73,-67,-73,-67,-105,-105,-105,-105,-105,-80,-105,-72,-67,-105,-7318.341099999845,4864814.532499999,2,2,133,2,14,7,1371716406
-105,-105,-105,-105,-105,-105,-84,-83,-84,-83,-78,-78,-105,-105,-87,-85,-82,-85,-80,-85,-76,-105,-83,-81,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-65,-105,-105,-105,-105,-75,-76,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-88,-105,-87,-72,-105,-53,-105,-53,-105,-105,-105,-105,-105,-105,-105,-89,-54,-105,-7337.716099999845,4864825.2817,2,2,128,2,14,7,1371716548
-105,-105,-105,-105,-105,-105,-80,-81,-82,-81,-74,-72,-105,-105,-90,-89,-87,-90,-76,-77,-105,-105,-105,-105,-91,-105,-105,-82,-85,-105,-105,-105,-105,-105,-105,-105,-105,-56,-58,-105,-105,-86,-86,-80,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-61,-81,-61,-105,-105,-105,-105,-105,-90,-105,-82,-61,-105,-7332.108800001442,4864822.170999996,2,2,129,2,14,7,1371716521
-105,-86,-105,-105,-105,-87,-80,-79,-76,-77,-72,-74,-105,-105,-86,-88,-83,-83,-85,-84,-84,-105,-86,-105,-88,-105,-87,-84,-85,-105,-105,-105,-105,-105,-105,-105,-105,-64,-65,-105,-105,-86,-86,-74,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-84,-70,-84,-69,-105,-105,-105,-105,-105,-105,-105,-82,-69,-105,-7330.786899998784,4864821.437299997,2,2,130,2,14,7,1371716495
-105,-105,-105,-105,-105,-105,-83,-82,-84,-84,-77,-78,-105,-105,-83,-83,-88,-87,-80,-80,-83,-105,-105,-83,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-69,-105,-105,-105,-105,-77,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-89,-53,-86,-53,-105,-105,-105,-105,-105,-105,-105,-105,-54,-105,-7337.716099999845,4864825.2817,2,2,128,2,14,7,1371716578
-105,-105,-105,-105,-105,-105,-83,-85,-86,-105,-78,-79,-105,-105,-87,-90,-86,-89,-83,-80,-105,-82,-105,-105,-86,-105,-105,-91,-92,-105,-105,-105,-105,-105,-105,-105,-105,-69,-67,-105,-105,-105,-105,-82,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-105,-66,-105,-48,-87,-48,-105,-105,-105,-105,-105,-105,-105,-88,-48,-105,-7338.857999999076,4864825.9152000025,2,2,127,2,14,7,1371716603
-105,-105,-105,-105,-105,-105,-81,-84,-92,-88,-79,-78,-105,-105,-89,-84,-89,-87,-105,-105,-105,-78,-105,-85,-85,-105,-105,-92,-91,-105,-105,-105,-105,-105,-105,-105,-105,-67,-65,-105,-105,-105,-85,-83,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-88,-45,-105,-45,-105,-105,-105,-105,-105,-105,-105,-87,-45,-105,-7338.857999999076,4864825.9152000025,2,2,127,2,14,7,1371716635
-105,-105,-105,-105,-105,-105,-80,-81,-87,-85,-82,-82,-105,-105,-86,-88,-105,-105,-77,-79,-105,-105,-85,-84,-89,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-68,-68,-105,-105,-105,-105,-77,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-94,-105,-75,-105,-34,-105,-35,-105,-105,-105,-105,-105,-105,-105,-105,-34,-105,-7345.42330000177,4864829.557700001,2,2,126,2,14,7,1371716696
-105,-105,-105,-105,-105,-86,-86,-85,-88,-88,-80,-82,-105,-105,-85,-86,-84,-87,-78,-78,-78,-75,-82,-80,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-68,-105,-105,-105,-105,-78,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-94,-105,-74,-105,-38,-105,-39,-105,-105,-105,-105,-105,-105,-105,-105,-43,-105,-7345.42330000177,4864829.557700001,2,2,126,2,14,7,1371716673
-105,-105,-105,-105,-105,-105,-88,-87,-85,-84,-82,-82,-105,-105,-86,-85,-87,-88,-76,-77,-81,-78,-83,-83,-87,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-80,-92,-91,-105,-105,-73,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-47,-105,-48,-105,-105,-105,-105,-105,-105,-105,-105,-46,-105,-7352.520300000906,4864833.494800001,2,2,125,2,14,7,1371716763
-105,-81,-80,-105,-105,-105,-90,-91,-105,-88,-86,-87,-105,-105,-87,-87,-90,-84,-84,-84,-105,-105,-86,-84,-90,-105,-105,-105,-105,-105,-105,-105,-105,-94,-92,-105,-105,-76,-77,-79,-78,-105,-105,-60,-59,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-105,-105,-105,-105,-105,-105,-105,-105,-68,-105,-66,-105,-105,-105,-105,-105,-105,-105,-105,-68,-105,-7366.2424000017345,4864841.108000003,2,2,121,2,14,7,1371716880
-105,-84,-105,-105,-87,-91,-86,-87,-83,-84,-86,-88,-105,-105,-86,-86,-89,-85,-84,-81,-74,-75,-81,-80,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-88,-90,-105,-105,-69,-66,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-58,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-7359.331099998206,4864837.273500003,2,2,123,2,14,7,1371716801
-105,-80,-78,-105,-105,-105,-84,-88,-89,-88,-86,-87,-105,-105,-83,-82,-86,-86,-86,-85,-73,-73,-73,-73,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-78,-87,-90,-105,-105,-71,-71,-105,-105,-105,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-92,-105,-88,-105,-69,-105,-71,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-7360.497299998999,4864837.920500003,2,2,122,2,14,7,1371716854
